row_id,frase_original,frase_corregida,carousel_id,caption,post_tipo,carousel_order,carousel_caption,modo,background_color,output_file,fecha_generado,media_url,cloudinary_public_id,fecha_upload,instagram_media_id,instagram_creation_id,facebook_post_id,facebook_photo_id,fecha_publicado,estado_general,estado_render,estado_upload,estado_publish,lock_status,intentos,last_cycle_id,updated_at,hashtags,caption_status,error_step,error_message,likes,comments,saves,reach,views,engagement_rate,performance_score,fecha_metricas
325,Vivir en Bogotá es un deporte de alto rendimiento sin medalla,Vivir en Bogotá es un deporte de alto rendimiento sin medalla,car_bog_trancon,,carousel,7,Moverse en Bogotá es un trabajo de tiempo completo,,#3d5afe,vivir_en_bogota_es_un_deporte_de_alto_rendimiento_sin_medall_retro3d_1778886886649.png,2026-05-15T23:14:48.386Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778886894/mono_generator/vivir_en_bogota_es_un_deporte_de_alto_rendimiento_sin_medall_retro3d_1778886886649.png,mono_generator/vivir_en_bogota_es_un_deporte_de_alto_rendimiento_sin_medall_retro3d_1778886886649,2026-05-15T23:14:55.200Z,18122910385723123,17862475626687548,1097828466747607_122112208106734652,"[""122112207806734652"",""122112207842734652"",""122112207896734652"",""122112207938734652"",""122112207980734652"",""122112208016734652"",""122112208064734652""]",2026-05-15T23:16:32.042Z,published,done,done,done,free,,1778886872262,2026-05-15T23:16:32.042Z,#bogota #trancon #transmilenio #humor #colombia #frases #parati #real,,,,4,0,0,29,104,0.1379,0.1379,2026-05-22T05:06:11-05:00
326,Empezó con una pola y terminó en Chapinero a las 4am sin saber cómo,Empezó con una pola y terminó en Chapinero a las 4am sin saber cómo,car_bog_rumba,,carousel,1,Bogotá de noche es otro país,,#e53935,empezo_con_una_pola_y_termino_en_chapinero_a_las_4am_sin_sab_retro3d_1778943735400.png,2026-05-16T15:02:17.359Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778943750/mono_generator/empezo_con_una_pola_y_termino_en_chapinero_a_las_4am_sin_sab_retro3d_1778943735400.png,mono_generator/empezo_con_una_pola_y_termino_en_chapinero_a_las_4am_sin_sab_retro3d_1778943735400,2026-05-16T15:02:31.234Z,18098228210282360,17862589767687548,1097828466747607_122112491084734652,"[""122112490760734652"",""122112490814734652"",""122112490874734652"",""122112490916734652"",""122112490958734652"",""122112491006734652"",""122112491048734652""]",2026-05-16T15:04:01.436Z,published,done,done,done,free,,1778943733078,2026-05-16T15:04:01.436Z,#bogota #rumba #chapinero #humor #colombia #frases #parati #real,,,,7,0,0,201,355,0.0348,0.0348,2026-05-22T05:06:11-05:00
327,La pre en Bogotá dura más que la rumba,La pre en Bogotá dura más que la rumba,car_bog_rumba,,carousel,2,Bogotá de noche es otro país,,#e53935,la_pre_en_bogota_dura_mas_que_la_rumba_retro3d_1778943737615.png,2026-05-16T15:02:19.431Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778943751/mono_generator/la_pre_en_bogota_dura_mas_que_la_rumba_retro3d_1778943737615.png,mono_generator/la_pre_en_bogota_dura_mas_que_la_rumba_retro3d_1778943737615,2026-05-16T15:02:32.220Z,18098228210282360,17862589767687548,1097828466747607_122112491084734652,"[""122112490760734652"",""122112490814734652"",""122112490874734652"",""122112490916734652"",""122112490958734652"",""122112491006734652"",""122112491048734652""]",2026-05-16T15:04:01.436Z,published,done,done,done,free,,1778943733078,2026-05-16T15:04:01.436Z,#bogota #rumba #chapinero #humor #colombia #frases #parati #real,,,,7,0,0,201,355,0.0348,0.0348,2026-05-22T05:06:11-05:00
328,"Nadie sale de Bogotá a las 10pm, eso es menú infantil","Nadie sale de Bogotá a las 10pm, eso es menú infantil",car_bog_rumba,,carousel,3,Bogotá de noche es otro país,,#e53935,nadie_sale_de_bogota_a_las_10pm_eso_es_menu_infantil_retro3d_1778943739710.png,2026-05-16T15:02:21.445Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778943752/mono_generator/nadie_sale_de_bogota_a_las_10pm_eso_es_menu_infantil_retro3d_1778943739710.png,mono_generator/nadie_sale_de_bogota_a_las_10pm_eso_es_menu_infantil_retro3d_1778943739710,2026-05-16T15:02:33.084Z,18098228210282360,17862589767687548,1097828466747607_122112491084734652,"[""122112490760734652"",""122112490814734652"",""122112490874734652"",""122112490916734652"",""122112490958734652"",""122112491006734652"",""122112491048734652""]",2026-05-16T15:04:01.436Z,published,done,done,done,free,,1778943733078,2026-05-16T15:04:01.436Z,#bogota #rumba #chapinero #humor #colombia #frases #parati #real,,,,7,0,0,201,355,0.0348,0.0348,2026-05-22T05:06:11-05:00
329,El after en Bogotá es cuando la rumba admite que fracasó,El after en Bogotá es cuando la rumba admite que fracasó,car_bog_rumba,,carousel,4,Bogotá de noche es otro país,,#e53935,el_after_en_bogota_es_cuando_la_rumba_admite_que_fracaso_retro3d_1778943741569.png,2026-05-16T15:02:23.345Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778943753/mono_generator/el_after_en_bogota_es_cuando_la_rumba_admite_que_fracaso_retro3d_1778943741569.png,mono_generator/el_after_en_bogota_es_cuando_la_rumba_admite_que_fracaso_retro3d_1778943741569,2026-05-16T15:02:34.117Z,18098228210282360,17862589767687548,1097828466747607_122112491084734652,"[""122112490760734652"",""122112490814734652"",""122112490874734652"",""122112490916734652"",""122112490958734652"",""122112491006734652"",""122112491048734652""]",2026-05-16T15:04:01.436Z,published,done,done,done,free,,1778943733078,2026-05-16T15:04:01.436Z,#bogota #rumba #chapinero #humor #colombia #frases #parati #real,,,,7,0,0,201,355,0.0348,0.0348,2026-05-22T05:06:11-05:00
330,Una pola en el parque en Bogotá vale más que cualquier rooftop,Una pola en el parque en Bogotá vale más que cualquier rooftop,car_bog_rumba,,carousel,5,Bogotá de noche es otro país,,#e53935,una_pola_en_el_parque_en_bogota_vale_mas_que_cualquier_rooft_retro3d_1778943743570.png,2026-05-16T15:02:25.291Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778943754/mono_generator/una_pola_en_el_parque_en_bogota_vale_mas_que_cualquier_rooft_retro3d_1778943743570.png,mono_generator/una_pola_en_el_parque_en_bogota_vale_mas_que_cualquier_rooft_retro3d_1778943743570,2026-05-16T15:02:34.803Z,18098228210282360,17862589767687548,1097828466747607_122112491084734652,"[""122112490760734652"",""122112490814734652"",""122112490874734652"",""122112490916734652"",""122112490958734652"",""122112491006734652"",""122112491048734652""]",2026-05-16T15:04:01.436Z,published,done,done,done,free,,1778943733078,2026-05-16T15:04:01.436Z,#bogota #rumba #chapinero #humor #colombia #frases #parati #real,,,,7,0,0,201,355,0.0348,0.0348,2026-05-22T05:06:11-05:00
331,"Bogotá te rompe pero también te forma, generalmente al mismo tiempo","Bogotá te rompe pero también te forma, generalmente al mismo tiempo",car_bog_rumba,,carousel,6,Bogotá de noche es otro país,,#e53935,bogota_te_rompe_pero_tambien_te_forma_generalmente_al_mismo__retro3d_1778943745446.png,2026-05-16T15:02:27.218Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778943755/mono_generator/bogota_te_rompe_pero_tambien_te_forma_generalmente_al_mismo__retro3d_1778943745446.png,mono_generator/bogota_te_rompe_pero_tambien_te_forma_generalmente_al_mismo__retro3d_1778943745446,2026-05-16T15:02:35.548Z,18098228210282360,17862589767687548,1097828466747607_122112491084734652,"[""122112490760734652"",""122112490814734652"",""122112490874734652"",""122112490916734652"",""122112490958734652"",""122112491006734652"",""122112491048734652""]",2026-05-16T15:04:01.436Z,published,done,done,done,free,,1778943733078,2026-05-16T15:04:01.436Z,#bogota #rumba #chapinero #humor #colombia #frases #parati #real,,,,7,0,0,201,355,0.0348,0.0348,2026-05-22T05:06:11-05:00
332,Nadie entiende Bogotá hasta que lleva 3 años viviéndola y ahí ya es tarde,Nadie entiende Bogotá hasta que lleva 3 años viviéndola y ahí ya es tarde,car_bog_rumba,,carousel,7,Bogotá de noche es otro país,,#e53935,nadie_entiende_bogota_hasta_que_lleva_3_anos_viviendola_y_ah_retro3d_1778943747475.png,2026-05-16T15:02:29.235Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778943755/mono_generator/nadie_entiende_bogota_hasta_que_lleva_3_anos_viviendola_y_ah_retro3d_1778943747475.png,mono_generator/nadie_entiende_bogota_hasta_que_lleva_3_anos_viviendola_y_ah_retro3d_1778943747475,2026-05-16T15:02:36.536Z,18098228210282360,17862589767687548,1097828466747607_122112491084734652,"[""122112490760734652"",""122112490814734652"",""122112490874734652"",""122112490916734652"",""122112490958734652"",""122112491006734652"",""122112491048734652""]",2026-05-16T15:04:01.436Z,published,done,done,done,free,,1778943733078,2026-05-16T15:04:01.436Z,#bogota #rumba #chapinero #humor #colombia #frases #parati #real,,,,7,0,0,201,355,0.0348,0.0348,2026-05-22T05:06:11-05:00
333,"Gomelo en Chapinero es diferente, ya lo decidió él solito","Gomelo en Chapinero es diferente, ya lo decidió él solito",car_bog_gomelos,,carousel,1,Bogotá tiene más capas que una cebolla,,#f6f1e8,gomelo_en_chapinero_es_diferente_ya_lo_decidio_el_solito_retro3d_1778972677089.png,2026-05-16T23:04:39.335Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778972686/mono_generator/gomelo_en_chapinero_es_diferente_ya_lo_decidio_el_solito_retro3d_1778972677089.png,mono_generator/gomelo_en_chapinero_es_diferente_ya_lo_decidio_el_solito_retro3d_1778972677089,2026-05-16T23:04:47.399Z,18119429011607645,17862649113687548,1097828466747607_122112583328734652,"[""122112583154734652"",""122112583196734652"",""122112583238734652"",""122112583286734652""]",2026-05-16T23:05:53.052Z,published,done,done,done,free,,1778972673957,2026-05-16T23:05:53.052Z,#bogota #gomelos #humor #colombia #frases #parati #real #estrato,,,,2,0,0,38,105,0.0526,0.0526,2026-05-22T05:06:11-05:00
334,La 85 y la Séptima con 53 son el mismo Bogotá en universos paralelos,La 85 y la Séptima con 53 son el mismo Bogotá en universos paralelos,car_bog_gomelos,,carousel,2,Bogotá tiene más capas que una cebolla,,#f6f1e8,la_85_y_la_septima_con_53_son_el_mismo_bogota_en_universos_p_retro3d_1778972679488.png,2026-05-16T23:04:41.421Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778972687/mono_generator/la_85_y_la_septima_con_53_son_el_mismo_bogota_en_universos_p_retro3d_1778972679488.png,mono_generator/la_85_y_la_septima_con_53_son_el_mismo_bogota_en_universos_p_retro3d_1778972679488,2026-05-16T23:04:48.183Z,18119429011607645,17862649113687548,1097828466747607_122112583328734652,"[""122112583154734652"",""122112583196734652"",""122112583238734652"",""122112583286734652""]",2026-05-16T23:05:53.052Z,published,done,done,done,free,,1778972673957,2026-05-16T23:05:53.052Z,#bogota #gomelos #humor #colombia #frases #parati #real #estrato,,,,2,0,0,38,105,0.0526,0.0526,2026-05-22T05:06:11-05:00
335,Aquí todo el mundo es de Rosario o de los Andes o finge que no importa,Aquí todo el mundo es de Rosario o de los Andes o finge que no importa,car_bog_gomelos,,carousel,3,Bogotá tiene más capas que una cebolla,,#f6f1e8,aqui_todo_el_mundo_es_de_rosario_o_de_los_andes_o_finge_que__retro3d_1778972681548.png,2026-05-16T23:04:43.327Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778972688/mono_generator/aqui_todo_el_mundo_es_de_rosario_o_de_los_andes_o_finge_que__retro3d_1778972681548.png,mono_generator/aqui_todo_el_mundo_es_de_rosario_o_de_los_andes_o_finge_que__retro3d_1778972681548,2026-05-16T23:04:48.908Z,18119429011607645,17862649113687548,1097828466747607_122112583328734652,"[""122112583154734652"",""122112583196734652"",""122112583238734652"",""122112583286734652""]",2026-05-16T23:05:53.052Z,published,done,done,done,free,,1778972673957,2026-05-16T23:05:53.052Z,#bogota #gomelos #humor #colombia #frases #parati #real #estrato,,,,2,0,0,38,105,0.0526,0.0526,2026-05-22T05:06:11-05:00
336,El gomelo dice parcero pero lo dice mal y todos lo sabemos,El gomelo dice parcero pero lo dice mal y todos lo sabemos,car_bog_gomelos,,carousel,4,Bogotá tiene más capas que una cebolla,,#f6f1e8,el_gomelo_dice_parcero_pero_lo_dice_mal_y_todos_lo_sabemos_retro3d_1778972683476.png,2026-05-16T23:04:45.386Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778972689/mono_generator/el_gomelo_dice_parcero_pero_lo_dice_mal_y_todos_lo_sabemos_retro3d_1778972683476.png,mono_generator/el_gomelo_dice_parcero_pero_lo_dice_mal_y_todos_lo_sabemos_retro3d_1778972683476,2026-05-16T23:04:49.914Z,18119429011607645,17862649113687548,1097828466747607_122112583328734652,"[""122112583154734652"",""122112583196734652"",""122112583238734652"",""122112583286734652""]",2026-05-16T23:05:53.052Z,published,done,done,done,free,,1778972673957,2026-05-16T23:05:53.052Z,#bogota #gomelos #humor #colombia #frases #parati #real #estrato,,,,2,0,0,38,105,0.0526,0.0526,2026-05-22T05:06:11-05:00
,A todo esto yo estoy viviendo a pelo: sin psicóloga.,A todo esto yo estoy viviendo a pelo: sin psicóloga.,car_f0a83c6d,,carousel,3,"Uno no siempre está mal…
a veces solo está cansado de sostenerse.
Pero algo dentro no se rinde.",,#e53935,a_todo_esto_yo_estoy_viviendo_a_pelo_sin_psicologa_retro3d_1778713324221.png,2026-05-13T23:02:06.167Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1778713337/mono_generator/a_todo_esto_yo_estoy_viviendo_a_pelo_sin_psicologa_retro3d_1778713324221.png,mono_generator/a_todo_esto_yo_estoy_viviendo_a_pelo_sin_psicologa_retro3d_1778713324221,2026-05-13T23:02:17.900Z,18098105066026558,17862164367687548,1097828466747607_122111655050734652,"[""122111654750734652"",""122111654792734652"",""122111654840734652"",""122111654882734652"",""122111654930734652"",""122111654978734652"",""122111655026734652""]",2026-05-13T23:03:41.257Z,published,done,done,done,free,,1778713314998,2026-05-13T23:03:41.257Z,#saludmental #ansiedad #vidaadulta #colombia #frases #humornegro #parati #real #existencial,,,,3,0,1,55,114,0.0727,0.1091,2026-05-22T05:06:11-05:00
,"No todo lo que duele es malo, pero igual cansa","No todo lo que duele es malo, pero igual cansa",,"El problema no es que duela, es que ya no da más",single,,,retro3d,#f6f1e8,no_todo_lo_que_duele_es_malo_pero_igual_cansa_retro3d_1777497234678.png,2026-04-29T21:13:57.049Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777497238/mono_generator/no_todo_lo_que_duele_es_malo_pero_igual_cansa_retro3d_1777497234678.png,mono_generator/no_todo_lo_que_duele_es_malo_pero_igual_cansa_retro3d_1777497234678,2026-04-29T21:13:58.936Z,18112766642507841,17859873864687548,1097828466747607_122108009432734652,122108009414734652,2026-04-29T21:14:16.281Z,published,done,done,done,free,0,1777497232653,2026-04-29T21:14:16.281Z,#monacastrosa #dolorcansancioexistencial #filosofiageneral #dolor #frasesreales,,,,2,0,0,30,65,0.0667,0.0667,2026-05-22T05:06:11-05:00
,"Las viejas no son complicadas, ustedes no entienden instrucciones","Las viejas no son complicadas, ustedes no entienden instrucciones.",car_c78cbb5551,"Claras somos, pendejos son ustedes.",carousel,1,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,las_viejas_no_son_complicadas_ustedes_no_entienden_instrucci_retro3d_1777512354153.png,2026-04-30T01:26:01.500Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512404/mono_generator/las_viejas_no_son_complicadas_ustedes_no_entienden_instrucci_retro3d_1777512354153.png,mono_generator/las_viejas_no_son_complicadas_ustedes_no_entienden_instrucci_retro3d_1777512354153,2026-04-30T01:26:44.736Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano,manual,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,De verle las bolas a ni un hola.,De verle las bolas a ni un hola.,car_c78cbb5551,,carousel,2,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,de_verle_las_bolas_a_ni_un_hola_retro3d_1777512361857.png,2026-04-30T01:26:04.387Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512406/mono_generator/de_verle_las_bolas_a_ni_un_hola_retro3d_1777512361857.png,mono_generator/de_verle_las_bolas_a_ni_un_hola_retro3d_1777512361857,2026-04-30T01:26:46.476Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,"No te fijes en hombres con plata, fíjate en su voluntad de querer gastarlo en ti porque de nada sirve que tenga y sea un tacaño","No te fijes en hombres con plata, fíjate en su voluntad de querer gastarlo en ti porque de nada sirve que tenga y sea un tacaño",car_c78cbb5551,,carousel,3,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,no_te_fijes_en_hombres_con_plata_fijate_en_su_voluntad_de_qu_retro3d_1777512364645.png,2026-04-30T01:26:07.881Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512408/mono_generator/no_te_fijes_en_hombres_con_plata_fijate_en_su_voluntad_de_qu_retro3d_1777512364645.png,mono_generator/no_te_fijes_en_hombres_con_plata_fijate_en_su_voluntad_de_qu_retro3d_1777512364645,2026-04-30T01:26:48.790Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,"Sí, sí, ya entendí: no sabes lo que quieres; ahora quítate, me estorbas.","Sí, sí, ya entendí: no sabes lo que quieres; ahora quítate, me estorbas.",car_c78cbb5551,,carousel,4,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,si_si_ya_entendi_no_sabes_lo_que_quieres_ahora_quitate_me_es_retro3d_1777512368109.png,2026-04-30T01:26:10.555Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512411/mono_generator/si_si_ya_entendi_no_sabes_lo_que_quieres_ahora_quitate_me_es_retro3d_1777512368109.png,mono_generator/si_si_ya_entendi_no_sabes_lo_que_quieres_ahora_quitate_me_es_retro3d_1777512368109,2026-04-30T01:26:51.361Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,Tan chimba que lo tratan a uno cuando quieren llenar vacíos emocionales,Tan chimba que lo tratan a uno cuando quieren llenar vacíos emocionales,car_c78cbb5551,,carousel,5,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,tan_chimba_que_lo_tratan_a_uno_cuando_quieren_llenar_vacios__retro3d_1777512370794.png,2026-04-30T01:26:13.241Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512412/mono_generator/tan_chimba_que_lo_tratan_a_uno_cuando_quieren_llenar_vacios__retro3d_1777512370794.png,mono_generator/tan_chimba_que_lo_tratan_a_uno_cuando_quieren_llenar_vacios__retro3d_1777512370794,2026-04-30T01:26:52.492Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,generated_ai,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,"Ni idea padre santo, a mí me gustan los hombres que hombrean de verdad, marcan sin avisar, hacen doble testing, abren la puerta, regalan flores, te dejan ser bonita y dicen lo que tú quieras, mi amor.","Ni idea, padre santo, a mí me gustan los hombres que hombrean de verdad, marcan sin avisar, hacen doble testing, abren la puerta, regalan flores, te dejan ser bonita y dicen lo que tú quieras, mi amor",car_c78cbb5551,,carousel,6,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,ni_idea_padre_santo_a_mi_me_gustan_los_hombres_que_hombrean__retro3d_1777512373505.png,2026-04-30T01:26:16.057Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512414/mono_generator/ni_idea_padre_santo_a_mi_me_gustan_los_hombres_que_hombrean__retro3d_1777512373505.png,mono_generator/ni_idea_padre_santo_a_mi_me_gustan_los_hombres_que_hombrean__retro3d_1777512373505,2026-04-30T01:26:54.968Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,"El otro dizque resuelva, y el encarte es él.","El otro dizque resuelva, y el encarte es él.",car_c78cbb5551,,carousel,7,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,el_otro_dizque_resuelva_y_el_encarte_es_el_retro3d_1777512376308.png,2026-04-30T01:26:18.747Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512417/mono_generator/el_otro_dizque_resuelva_y_el_encarte_es_el_retro3d_1777512376308.png,mono_generator/el_otro_dizque_resuelva_y_el_encarte_es_el_retro3d_1777512376308,2026-04-30T01:26:57.566Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,Posees una seguridad admirable para alguien tan ajeno a la reflexión.,Posees una seguridad admirable para alguien tan ajeno a la reflexión.,car_c78cbb5551,,carousel,8,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,posees_una_seguridad_admirable_para_alguien_tan_ajeno_a_la_r_retro3d_1777512378986.png,2026-04-30T01:26:21.245Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512419/mono_generator/posees_una_seguridad_admirable_para_alguien_tan_ajeno_a_la_r_retro3d_1777512378986.png,mono_generator/posees_una_seguridad_admirable_para_alguien_tan_ajeno_a_la_r_retro3d_1777512378986,2026-04-30T01:26:59.453Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,"Qué suerte tienen los hombres, pueden elegir el tamaño del culo y las tetas, en cambio a nosotras nos toca huevo kínder sorpresa","Qué suerte tienen los hombres, pueden elegir el tamaño del culo y las tetas, en cambio a nosotras nos toca huevo kínder sorpresa.",car_c78cbb5551,,carousel,9,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,que_suerte_tienen_los_hombres_pueden_elegir_el_tamano_del_cu_retro3d_1777512381505.png,2026-04-30T01:26:23.940Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512421/mono_generator/que_suerte_tienen_los_hombres_pueden_elegir_el_tamano_del_cu_retro3d_1777512381505.png,mono_generator/que_suerte_tienen_los_hombres_pueden_elegir_el_tamano_del_cu_retro3d_1777512381505,2026-04-30T01:27:01.688Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,"Las mujeres no son intensas, son claras; ustedes son los que no saben qué quieren","Las mujeres no son intensas, son claras; ustedes son los que no saben qué quieren.",car_c78cbb5551,,carousel,10,"Claras somos, pendejos son ustedes.

#monacastrosa #mujeresclaridad #frasesreales #humorcotidiano",,#0d0f14,las_mujeres_no_son_intensas_son_claras_ustedes_son_los_que_n_retro3d_1777512384166.png,2026-04-30T01:26:26.722Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777512423/mono_generator/las_mujeres_no_son_intensas_son_claras_ustedes_son_los_que_n_retro3d_1777512384166.png,mono_generator/las_mujeres_no_son_intensas_son_claras_ustedes_son_los_que_n_retro3d_1777512384166,2026-04-30T01:27:03.470Z,18461807596096205,17859900276687548,1097828466747607_122108048390734652,"[""122108047982734652"",""122108048018734652"",""122108048066734652"",""122108048108734652"",""122108048150734652"",""122108048186734652"",""122108048234734652"",""122108048276734652"",""122108048312734652"",""122108048360734652""]",2026-04-30T01:29:14.199Z,published,done,done,done,free,0,,2026-04-30T01:29:14.199Z,,manual,,,0,0,0,19,72,0,0,2026-05-22T05:06:11-05:00
,Normalicemos mentirle a la gente chismosa cuando pregunta demasiadas cosas sobre tu vida personal,Normalicemos mentirle a la gente chismosa cuando pregunta demasiadas cosas sobre tu vida personal,,"La gente chismosa merece respuestas falsas, punto.",single,7,"el trauma es explicación, no justificación, pero nadie quiere escuchar eso




#monacastrosa #traumasnojustifican #frasesreales #humorcotidiano",retro3d,#f4c400,normalicemos_mentirle_a_la_gente_chismosa_cuando_pregunta_de_retro3d_1777518360035.png,2026-04-30T03:06:01.942Z,https://res.cloudinary.com/dymjyoqac/image/upload/v1777518363/mono_generator/normalicemos_mentirle_a_la_gente_chismosa_cuando_pregunta_de_retro3d_1777518360035.png,mono_generator/normalicemos_mentirle_a_la_gente_chismosa_cuando_pregunta_de_retro3d_1777518360035,2026-04-30T03:06:03.718Z,17968080183056640,17859911094687548,1097828466747607_122108066546734652,122108066522734652,2026-04-30T03:21:34.008Z,published,done,done,done,free,1,1777519283208,2026-04-30T03:21:34.008Z,#monacastrosa #privacidadmentiradefensiva #consejocallejero #gente #frasesreales,,,,2,0,0,30,57,0.0667,0.0667,2026-05-22T05:06:11-05:00
